"lootId","score","rarest"
"11426","48.40136504036739","97"
"10712","48.36975637448858","98"
"15997","48.35116524974912","99"
"15230","48.34103762125559","100"
"11090","48.231951915387256","101"
"13079","48.16336136003626","102"
"8413","48.10572235561192","103"
"14453","48.068478554286216","104"
"11964","48.03459051736581","105"
"13225","48.0249056540917","106"
"8872","48.005782138369995","107"
"15992","47.97720770303123","108"
"12059","47.950205553114635","109"
"14521","47.93090679763033","110"
"8781","47.86694337150111","111"
"15589","47.84599783647744","112"
"14500","47.82810060875649","113"
"15414","47.74826748699868","114"
"10300","47.72544638675127","115"
"8842","47.700494661950025","116"
"9967","47.57962672934757","117"
"12016","47.57601432403023","118"
"12576","47.46589480421373","119"
"8467","47.44924543695601","120"
"10311","47.44244340817478","121"
"12971","47.43749297450451","122"
"14367","47.43032737731089","123"
"14360","47.40660630256828","124"
"8200","47.37666395382938","125"
"8618","47.34514044460279","126"
"13701","47.30153180983642","127"
"8312","47.28125944126538","128"
"8202","47.2583346969143","129"
"10053","47.25641979715336","130"
"8987","47.23904748644766","131"
"11422","47.17832290486892","132"
"9314","47.13504475294569","133"
"9185","47.11433280963198","134"
"10109","47.11263515057182","135"
"10523","47.097964015803974","136"
"11612","47.094053849170166","137"
"13642","47.07676927523075","138"
"12981","47.050484240782836","139"
"11968","47.03353265109935","140"
"13868","47.033466951043216","141"
"10946","46.9671956783266","142"
"13134","46.95798264977187","143"
"10346","46.95231590422912","144"
"9614","46.944731019807286","145"
"14778","46.925536532655215","146"
"12013","46.923264775424705","147"
"14334","46.909659713024176","148"
"12129","46.888074158317664","149"
"11305","46.811755056097105","150"
"14051","46.80776257886733","151"
"13077","46.80593338884413","152"
"12228","46.762192139316326","153"
"11233","46.723730468323296","154"
"15930","46.694310739756276","155"
"15527","46.674932583977906","156"
"10780","46.67430348214531","157"
"13234","46.619891129904495","158"
"14448","46.61523529398502","159"
"13783","46.56166370866799","160"
"13061","46.56088515553325","161"
"10793","46.55903603869094","162"
"14346","46.558542329046","163"
"11042","46.539770771258226","164"
"13512","46.498632417444064","165"
"8626","46.49844002596198","166"
"15398","46.48444165022653","167"
"8066","46.475999564456295","168"
"8993","46.462340679382216","169"
"12718","46.458288417219784","170"
"14522","46.4547584100185","171"
"13635","46.45425012407043","172"
"12168","46.45154061631663","173"
"8240","46.397100035365305","174"
"14576","46.374486677227544","175"
"15239","46.35652701147378","176"
"9720","46.32014547321752","177"
"15162","46.3187536675814","178"
"11949","46.30483803301096","179"
"14877","46.303581917364845","180"
"13375","46.279260437035745","181"
"14951","46.26985953221025","182"
"14568","46.24204436257325","183"
"10880","46.22100583602809","184"
"11299","46.21329854273156","185"
"9290","46.18352504606902","186"
